	umap dim 1	umap dim 2	Membrane.Ecad..HCC.650.Joe..Mean..Normalized.Counts..Total.Weighting.	Nucleus.DAPI.Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.CD103..HCC.520.Joe..Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.Glypican..HCC.540.Joe..Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.CD8..HCC.570.Joe..Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.PD1..HCC.620.Joe..Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.CD3..HCC.690.Joe..Mean..Normalized.Counts..Total.Weighting.
333	0.19659302	13.197884	28.764	15.156	1.894	6.522	14.654	5.506	2.613
334	3.5715098	10.869613	17.035	14.496	1.288	20.933	20.832	5.372	1.569
335	2.7393992	13.504265	28.424	13.391	1.376	9.306	25.235	5.827	1.968
336	3.0976956	8.386953	14.793	12.839	1.312	10.449	16.094	4.645	1.662
337	2.6239312	12.42847	24.855	11.634	1.769	19.781	16.485	3.113	2.648
338	3.0756657	4.7953963	13.246	13.83	1.212	8.215	12.545	4.827	1.893
339	1.9288756	11.16173	22.044	13.778	1.37	8.342	20.498	5.424	1.54
340	4.0916667	5.652698	10.193	12.857	1.771	7.292	16.717	5.919	2.624
341	2.1903532	9.096767	19.184	11.764	1.591	10.967	16.574	4.09	2.418
342	1.9166279	14.955815	36.737	14.805	1.567	20.196	18.461	3.164	3.318
343	0.20585205	13.607325	30.29	17.41	1.425	7.107	12.36	4.198	2.307
344	0.454564	14.398575	35.581	13.441	1.807	7.438	14.013	4.154	2.891
345	1.2763145	7.61747	15.804	17.57	1.622	8.516	13.161	4.033	2.006
346	0.9502625	10.11932	20.141	15.75	1.635	7.953	16.655	4.6	2.112
347	1.1572992	5.967122	15.208	16.267	1.428	9.638	9.302	4.13	1.842
348	1.2711353	14.575656	35.398	14.918	1.912	15.772	14.709	3.182	3.212
349	-1.1093844	10.709291	24.282	11.286	1.609	6.39	10.624	3.616	2.101
350	-0.6206149	5.877917	15.757	12.864	1.307	7.413	10.623	3.987	1.839
351	1.8226364	14.702976	37.296	14.327	1.158	11.353	22.104	5.033	2.322
352	-0.055890158	9.916082	20.983	15.68	1.323	8.602	12.974	3.03	1.898
353	0.57106507	5.179096	14.613	17.247	1.022	7.61	9.084	4.363	1.896
354	1.1459281	12.807976	27.473	14.262	1.575	9.903	18.103	4.541	2.302
355	2.1764746	11.161337	22.325	13.173	1.636	12.846	17.183	3.629	2.22
356	2.9963298	9.227041	16.413	13.233	1.481	16.207	15.306	3.876	1.695
357	1.9768072	13.265583	28.843	17.453	1.623	14.835	19.374	3.092	2.335
358	0.15538672	13.057137	28.886	19.531	1.929	8.691	12.067	4.643	2.437
359	1.8820952	13.396707	28.104	13.009	1.666	11.752	21.388	5.361	2.145
360	1.4626873	14.495078	34.268	14.526	1.38	11.746	19.288	4.773	1.881
361	1.8455367	14.512143	36.249	15.254	1.458	12.678	22.827	6.694	2.537
362	2.500299	12.196038	24.217	11.663	1.338	17.66	17.546	3.509	1.984
363	3.1044288	10.54745	17.259	14.903	1.647	9.37	24.263	4.338	1.87
364	0.98165005	12.686749	26.999	14.497	1.582	14.214	13.5	3.278	2.397
365	2.6624465	10.885051	21.507	13.558	1.224	9.311	22.028	6.365	1.767
366	3.9204533	1.5060668	8.298	11.808	1.254	6.504	10.924	3.29	1.557
367	0.72824496	14.06276	32.426	16.451	1.744	11.074	15.183	4.563	2.679
368	2.7460902	13.838901	29.321	17.401	1.249	13.795	28.347	5.194	2.444
369	2.6759753	13.39183	28.463	14.324	1.532	18.572	27.802	5.767	2.394
370	2.0355272	14.448767	36.412	11.74	1.472	17.611	24.21	4.719	2.129
371	2.9104972	8.711647	15.659	12.592	1.478	14.196	15.951	4.08	1.92
372	1.3093915	13.760639	31.101	12.075	2.001	8.183	20.341	4.23	2.411
373	1.4340584	13.807656	31.608	20.421	1.704	13.436	19.229	4.615	2.468
374	2.199152	8.318528	17.928	14.925	1.291	6.703	17.205	6.325	2.217
375	2.7370596	13.812057	30.768	14.546	1.422	10.17	26.73	6.203	2.682
376	1.8335861	13.235288	28.647	15.677	1.262	10.378	20.722	5.268	2.377
377	3.153784	5.3266945	11.118	16.634	1.376	7.518	14.433	5.924	2.27
378	2.5599246	11.936924	25.756	17.554	1.48	20.03	17.22	3.666	2.22
379	3.3077905	1.7875993	9.925	12.127	1.006	5.425	10.293	4.918	1.861
380	2.8458633	9.541037	16.521	11.038	1.911	18.008	13.195	4.257	2.268
381	3.2540224	4.10599	12.175	14.482	1.218	5.89	13.194	4.413	2.071
382	3.5799072	1.8986468	9.907	12.35	0.996	5.86	11.308	4.73	1.917
383	3.1758378	13.123371	24.504	12.467	0.969	31.418	23.235	3.816	1.682
384	0.6578086	13.869295	31.342	15.198	1.536	7.436	16.008	4.737	2.436
385	2.267199	10.07162	19.917	16.798	1.34	12.858	17.034	5.697	2.653
386	-0.4691233	7.287278	17.0	12.841	1.023	6.19	12.337	4.703	1.729
387	1.9611611	15.438865	46.757	15.278	1.287	16.021	21.265	3.75	1.519
388	0.9742593	8.840075	18.296	11.527	1.649	10.551	13.477	3.379	2.239
389	-0.703796	5.9984217	16.81	15.123	1.133	6.479	9.543	3.648	1.891
390	1.235534	12.389925	25.497	13.641	1.537	12.36	16.702	3.371	2.698
391	1.18909	14.307675	33.346	15.695	1.509	13.594	16.616	4.483	2.04
392	1.8836455	15.480981	46.997	13.308	1.672	14.696	18.592	4.379	2.074
393	1.1965309	10.010468	19.473	16.041	1.597	8.582	16.483	4.375	2.137
394	2.9093068	0.21407029	8.037	12.188	0.869	6.213	7.59	3.456	1.469
395	1.2963789	15.033054	38.352	18.315	1.92	8.482	17.73	4.558	2.463
396	-0.47028545	7.073988	16.569	12.422	1.326	6.723	12.353	6.229	2.158
397	1.7146182	9.366803	19.226	14.413	1.638	10.727	15.779	5.159	2.128
398	3.159432	5.503091	13.077	13.717	1.417	9.636	13.98	3.396	1.751
399	0.86217034	13.96824	31.291	13.267	1.519	12.032	14.116	2.858	2.531
400	2.6246395	2.909016	12.315	13.056	1.068	5.521	9.744	4.946	1.704
401	3.0149918	8.526848	15.385	13.212	1.877	13.232	16.13	5.358	3.043
402	-0.16872023	5.5592904	14.991	11.763	1.287	6.416	11.609	5.823	1.977
403	0.5629684	14.435496	36.922	16.412	1.494	7.572	13.232	3.799	2.263
404	1.6040767	14.86836	38.201	11.656	1.813	12.946	19.291	5.304	2.271
405	-0.6595542	10.463415	23.451	12.743	1.36	7.796	13.032	2.155	2.472
406	0.72214526	9.279865	19.674	12.988	1.251	10.76	15.113	3.604	1.695
407	1.8838563	15.057343	42.026	11.731	1.459	21.305	14.459	3.984	2.122
408	2.7046106	8.122239	16.771	12.853	1.51	8.021	16.785	6.165	2.092
409	1.9571002	11.35259	22.285	17.256	1.394	13.161	18.019	2.95	2.069
410	0.9302682	13.969186	30.945	13.787	1.494	12.381	14.693	4.332	2.262
411	2.388594	9.692887	19.213	15.553	1.398	8.323	18.165	6.321	1.873
412	2.5383902	13.508542	28.074	20.618	1.514	21.437	26.316	5.902	2.147
413	0.8060383	10.283159	20.263	13.98	1.469	9.16	16.474	4.485	2.208
414	0.84992224	10.248874	21.009	17.997	1.816	11.941	14.291	3.643	1.789
415	-0.09572856	7.180896	17.934	17.829	1.332	5.851	11.426	5.052	2.039
416	1.5300398	15.025452	40.089	17.981	1.841	14.174	15.486	4.712	2.595
417	0.10206587	8.483975	18.235	14.142	1.284	7.946	13.361	4.527	1.994
418	0.44330966	14.333349	34.374	13.281	1.454	8.508	13.752	4.588	2.095
419	0.81138414	8.268096	18.351	15.916	1.628	7.143	15.344	3.621	2.52
420	3.6814241	0.6833401	6.506	13.364	1.005	7.9	8.872	3.609	1.469
421	1.529363	14.019296	32.01	15.176	1.128	8.493	23.013	4.887	1.458
422	2.714521	13.474039	28.557	15.866	1.542	8.645	26.341	6.619	1.779
423	0.63388973	10.371364	21.745	13.667	1.394	9.255	15.975	3.532	1.721
424	1.9503803	15.277899	42.173	15.644	1.526	11.195	21.195	5.705	1.435
425	2.2657976	5.8405805	14.844	15.417	1.525	9.13	12.062	3.879	1.733
426	2.7126343	10.606296	21.056	17.411	1.814	8.664	22.555	5.187	2.177
427	0.6526003	7.1055756	16.383	17.731	0.968	9.491	9.917	4.406	2.152
428	3.221649	6.6105785	12.602	16.348	1.197	13.057	14.648	4.86	2.077
429	4.0847487	6.302468	11.281	12.605	2.406	6.671	19.342	5.871	3.288
430	3.2645144	2.1828318	9.688	11.732	0.866	8.137	8.13	4.111	1.733
431	3.6555693	8.646718	14.443	15.061	1.337	16.607	10.059	3.337	1.774
432	3.5381603	4.5852313	13.349	11.821	1.645	6.568	14.839	4.365	2.476
433	3.0288377	10.579969	17.607	12.552	1.403	11.803	21.097	3.128	2.362
434	-0.22331314	13.232766	29.753	12.324	1.796	6.713	13.621	5.465	2.388
435	0.55344236	12.611403	26.556	14.554	1.361	10.619	14.935	4.03	1.954
436	1.1651435	13.451124	29.546	14.314	1.973	10.501	16.923	5.981	1.833
437	0.9635587	13.750266	30.524	14.838	1.815	8.921	17.956	4.699	3.106
438	-0.3501301	12.335319	27.481	13.191	1.588	7.636	14.254	4.339	3.001
439	8.989607	4.713271	23.633	13.204	1.447	9.529	36.386	3.797	2.451
440	1.9444447	13.557757	30.481	12.18	1.319	12.895	23.201	5.355	2.482
441	2.7708135	13.938552	32.139	16.141	1.215	14.355	26.657	5.357	1.8
442	3.127667	8.892957	15.804	15.23	1.481	9.934	18.639	4.782	2.699
443	3.7743225	5.4029045	7.916	16.081	1.372	10.401	17.119	3.335	1.978
444	2.8495677	13.617501	29.041	11.341	1.148	8.593	28.869	6.093	2.041
445	4.4003897	3.1188028	7.675	11.684	1.194	7.234	14.997	6.761	2.477
446	0.23179618	11.781202	23.51	14.978	1.385	10.767	12.193	3.565	1.735
447	3.6083536	3.4212384	9.253	15.91	1.149	7.138	13.538	3.901	2.007
448	1.7288533	11.437874	23.268	15.255	1.714	11.96	17.832	3.748	2.157
449	2.4522426	10.917558	21.396	13.427	1.495	14.733	17.538	3.514	1.854
450	1.4364516	13.942628	31.679	17.376	1.403	14.233	18.049	4.706	2.32
451	0.4272381	13.121603	28.606	13.15	1.796	9.835	15.121	4.391	1.856
452	1.7516317	8.329135	16.56	11.914	1.357	10.844	14.366	3.566	1.718
453	0.17419364	10.980982	22.651	11.924	1.415	11.122	13.483	5.086	2.13
454	2.5896823	9.92603	19.207	18.491	1.616	10.729	19.134	4.652	2.035
455	0.6384673	13.996209	32.35	15.044	1.561	9.612	15.942	4.358	2.238
456	0.4989793	13.78127	30.316	15.548	1.531	10.326	15.32	5.806	2.624
457	2.1661465	11.326303	22.27	17.198	1.318	13.817	18.77	5.445	2.197
458	1.9076602	13.463193	29.901	17.109	1.407	18.021	12.674	2.277	2.493
459	3.2138448	3.3543022	10.709	12.846	1.221	7.055	11.596	3.926	1.892
460	1.5657245	13.941846	31.593	17.349	1.809	9.186	21.676	5.451	2.552
461	0.07639087	6.633653	14.621	12.998	1.663	7.835	13.027	4.215	1.799
462	1.7474502	13.832668	31.424	11.638	1.83	16.283	16.61	3.599	2.968
463	0.51484317	9.806183	20.199	16.087	1.556	9.076	14.516	3.408	2.093
464	2.2952476	10.898739	20.628	11.891	1.926	5.484	20.783	4.017	2.363
465	0.09640458	6.729161	14.518	12.205	1.236	7.755	14.122	3.633	1.76
466	1.0456319	7.466848	15.793	15.389	1.359	7.845	15.27	4.141	2.124
467	0.29162666	9.525959	19.303	15.814	1.515	9.757	13.363	5.114	2.215
468	1.4250599	12.566279	25.382	13.586	1.343	12.022	18.3	4.699	1.886
469	0.23465393	6.5289354	14.578	13.298	1.098	9.832	12.552	3.453	1.802
470	0.6134438	14.50827	35.019	14.639	1.395	7.916	15.572	3.119	2.626
471	3.7273285	3.446934	9.227	14.795	1.562	7.679	13.746	3.879	2.186
472	1.0126401	14.106592	32.396	13.604	1.402	12.164	16.256	4.265	2.332
473	0.17824426	9.420672	19.752	18.769	1.342	8.077	13.956	5.3	2.24
474	2.662789	9.608097	18.751	14.033	1.341	8.458	18.943	5.724	2.052
475	1.9634181	14.401093	33.764	11.982	1.411	10.784	24.481	6.542	2.256
476	3.1873312	3.910027	11.933	14.026	1.073	5.621	12.069	5.5	1.864
477	0.7225716	14.476352	34.815	14.678	1.445	9.375	16.54	4.046	2.025
478	4.269369	7.3926983	12.65	17.889	1.098	9.667	25.695	5.064	2.557
479	-0.16482833	12.441407	27.393	12.415	1.724	9.021	13.731	3.985	2.0
480	3.266593	8.478255	15.507	13.513	1.549	11.71	18.316	4.251	2.04
481	2.3701203	2.0222502	11.64	12.746	0.7	5.664	7.838	2.375	1.112
482	1.7675934	14.09241	32.791	16.13	1.706	16.563	17.528	2.321	2.717
483	0.48402497	12.485176	26.072	14.069	1.421	10.663	14.738	4.505	2.083
484	3.1889994	6.0180264	13.705	12.91	1.285	12.035	13.804	5.533	1.914
485	3.973061	6.468682	11.461	13.852	1.269	7.874	19.009	4.673	2.059
486	0.4621247	11.746213	23.397	13.666	1.752	11.779	12.699	3.043	1.997
487	1.8468144	13.417856	29.123	14.855	1.498	17.842	14.448	4.149	2.234
488	0.8139443	13.425626	32.043	30.368	1.392	12.099	17.199	4.515	2.686
489	-0.3643462	9.898684	20.838	15.581	1.28	5.885	13.824	5.415	2.181
490	-0.4895578	9.73185	21.537	14.988	1.08	7.426	12.985	4.12	1.563
491	2.480022	10.778376	20.514	18.094	1.618	11.831	20.847	4.873	2.761
492	1.3283087	13.727902	31.205	11.54	1.19	9.58	19.94	5.121	2.075
493	2.178539	10.758608	21.887	13.786	1.718	14.885	13.832	3.633	1.982
494	0.13748707	6.6104984	16.104	16.269	1.462	8.697	11.739	3.888	1.761
495	0.5360774	12.436702	26.536	17.521	1.614	8.734	14.613	5.735	2.616
496	0.6355819	11.214786	23.16	14.035	1.771	8.851	16.027	5.995	2.392
497	2.8678284	-0.06043617	7.987	14.1	0.755	6.535	6.928	3.904	1.385
498	2.8283858	14.010097	32.929	11.856	1.074	9.619	30.342	5.815	1.789
499	0.89630884	11.365188	23.099	15.795	1.663	11.869	14.365	4.366	1.606
500	2.9488068	5.780629	13.707	14.231	1.547	9.348	13.599	3.554	1.895
501	2.3169084	10.718556	20.016	12.967	1.671	13.891	15.711	3.545	1.989
502	9.001753	4.6572456	20.679	15.374	0.939	10.463	37.182	6.568	2.96
503	4.0512533	6.290467	11.957	12.775	1.363	6.648	18.382	6.546	2.327
504	4.0891523	4.7420344	9.794	12.176	1.129	8.166	15.798	5.676	1.884
505	-0.4672397	9.912087	22.152	14.841	1.844	7.863	12.733	5.214	1.962
506	1.7231953	14.967679	38.438	13.348	1.543	14.918	18.58	4.226	2.152
507	1.2569357	8.082873	17.101	11.395	1.213	9.765	13.067	4.528	1.656
508	2.9666615	7.8607297	15.467	11.324	1.52	8.035	19.095	6.406	2.697
509	3.1155543	1.7510798	8.352	15.908	1.066	7.104	10.821	5.176	1.833
510	0.38675627	7.3107405	15.531	12.749	1.442	8.21	16.282	3.217	2.079
511	1.4474981	13.348915	28.394	11.778	1.591	10.493	19.639	5.195	2.487
512	1.3007632	14.636001	34.951	14.382	1.88	11.714	17.641	4.218	2.361
513	3.99926	1.9187106	8.537	11.475	1.05	7.749	10.561	3.557	1.627
514	2.4954703	11.718281	21.828	18.057	1.355	16.423	20.975	6.375	1.488
515	3.583493	1.1407219	8.688	12.055	0.775	7.128	7.839	3.165	1.253
516	1.3149345	13.440965	30.163	17.206	1.517	15.362	14.35	4.268	2.279
517	3.2325501	8.510061	14.859	14.298	1.774	10.215	17.969	3.949	2.399
518	2.1868618	8.881263	17.904	16.423	1.751	10.989	15.904	4.786	2.419
519	0.096797675	9.931984	20.55	16.077	1.437	9.819	12.156	3.305	2.151
520	1.4347395	14.032265	32.925	14.028	1.54	7.125	21.531	4.196	2.017
521	0.8969669	12.280148	26.276	18.344	1.437	11.271	15.969	5.431	1.957
522	3.4684873	7.00098	13.625	16.776	1.362	6.439	17.882	6.03	2.151
523	0.8504805	10.239397	19.936	13.348	1.697	8.03	16.381	4.055	2.247
524	3.7640014	-0.3109901	6.544	11.963	0.806	7.539	6.828	3.212	1.085
525	1.963863	11.096054	20.877	18.003	1.294	13.141	16.352	3.859	1.627
526	3.112861	1.119891	7.743	14.559	0.966	5.628	10.022	4.632	1.724
527	3.9382062	-0.2936196	6.217	12.03	1.187	4.634	10.379	4.946	1.795
528	4.042188	5.8319225	9.978	11.861	1.392	10.771	16.296	6.316	2.304
529	2.0586443	11.113295	22.035	18.663	1.333	14.887	15.235	4.358	2.282
530	3.0994458	1.2164375	7.78	15.078	0.904	5.371	11.386	4.869	1.8
531	0.5403282	11.749635	23.216	14.203	1.456	12.729	13.611	3.233	1.712
532	2.6475444	2.74882	12.31	11.622	1.245	5.476	10.093	4.406	1.672
533	0.9004522	10.27438	21.065	14.112	1.406	9.907	17.213	5.687	1.794
534	0.91714114	12.091125	24.764	18.625	1.577	10.725	16.618	6.02	2.173
535	-0.28823996	6.7863584	15.643	12.245	1.066	9.915	10.682	3.135	1.355
536	1.5813128	14.933095	39.912	13.027	1.581	16.107	15.471	2.614	2.085
537	3.0208	3.4912932	11.493	13.769	1.374	5.596	10.593	5.185	1.743
538	1.8430926	14.467763	35.747	14.081	1.231	17.173	17.291	3.397	2.227
539	2.6861145	11.202971	20.833	19.017	1.479	16.57	16.563	4.737	2.074
540	3.1197338	-0.00010210193	7.007	14.965	1.128	4.926	8.801	5.302	1.831
541	1.2076831	11.311988	22.79	12.207	1.387	10.915	17.377	4.965	1.76
542	0.1799692	6.8902936	15.77	11.62	1.264	8.213	14.19	3.807	1.875
543	3.1735184	6.7858114	13.049	11.839	1.302	13.429	14.003	3.901	2.105
544	0.86623913	9.063861	19.164	12.954	1.581	11.285	13.964	4.054	1.934
545	0.8422032	13.797162	30.137	15.432	1.568	12.276	13.781	1.78	1.853
546	1.719501	7.484164	15.241	12.54	1.591	9.903	13.643	3.139	1.835
547	0.81901485	10.335711	20.756	12.426	1.915	9.499	17.091	4.07	2.186
548	0.09376543	5.4609013	14.384	13.803	1.04	5.654	12.851	5.193	1.86
549	2.31605	13.59879	28.988	17.312	1.52	13.907	23.928	5.992	2.304
550	2.408057	8.83939	16.602	16.081	1.594	10.88	16.172	4.441	2.191
551	1.7435675	12.0663805	23.964	13.429	1.522	15.524	15.412	3.383	1.718
552	-0.18421178	8.691484	18.26	16.257	1.412	7.218	13.5	3.819	2.069
553	0.44762835	11.734824	23.427	14.771	1.296	11.956	12.7	3.7	2.664
554	0.6213021	12.887222	28.128	13.31	2.004	12.076	15.138	5.286	1.615
555	2.1244318	13.368321	28.298	15.74	1.455	15.547	20.296	4.323	1.82
556	2.6292675	9.952	20.269	13.958	1.366	9.177	19.843	6.805	2.246
557	-0.37040704	6.7402472	16.993	13.002	1.305	8.585	10.749	3.287	1.591
558	-0.331112	6.5546846	16.414	13.822	1.43	9.109	11.005	3.623	1.661
559	1.5157037	5.931138	14.398	17.047	1.469	8.881	10.743	4.885	2.238
560	1.9615852	11.261606	22.274	17.092	1.708	14.164	15.544	3.608	1.779
561	3.8801877	3.1361008	7.949	13.729	1.308	8.37	12.734	4.353	2.118
562	0.98997825	10.96015	21.494	14.758	1.558	6.752	18.122	5.891	1.917
563	1.9805868	11.240873	21.804	17.076	1.664	13.907	15.935	3.969	2.637
564	1.4321929	11.782565	24.962	12.436	1.196	9.001	23.032	6.505	1.861
565	1.6595005	8.51282	17.384	14.434	1.639	12.035	13.149	3.382	1.831
566	3.597536	5.117653	10.135	12.005	1.64	12.609	12.255	4.049	2.129
567	1.4154866	12.703537	26.674	13.924	1.585	14.646	16.26	3.108	2.371
568	-0.22352278	1.5342722	12.354	15.964	0.61	4.048	6.129	3.622	1.373
569	1.2174987	14.356263	33.53	13.863	1.647	13.85	15.751	4.771	1.875
570	0.78325015	12.366148	25.499	15.555	2.189	9.899	15.896	3.594	2.587
571	0.8022837	13.795872	30.009	14.591	1.543	11.37	14.505	3.696	1.551
572	1.9144086	15.001967	40.013	13.795	1.289	23.613	15.519	3.496	2.819
573	3.666528	5.1159463	9.258	11.367	0.736	11.231	13.105	5.076	1.998
574	2.6487143	4.9536834	11.303	17.195	1.074	7.158	11.933	5.401	1.903
575	3.3443003	3.7189865	10.755	12.25	1.336	6.751	12.383	5.886	1.951
576	1.5167439	9.515649	18.65	21.447	1.75	11.255	14.492	4.379	1.854
577	2.7537105	6.3766284	13.578	14.536	1.903	11.204	11.942	4.001	1.773
578	2.48193	9.373426	17.976	16.092	1.599	14.01	14.56	6.732	2.122
579	3.1623921	6.5621576	13.016	14.325	1.328	12.48	13.814	3.947	1.694
580	3.1292694	5.042688	12.268	13.268	1.272	9.423	12.436	3.341	1.652
581	2.1761837	8.93198	17.468	15.073	1.716	13.393	14.332	4.369	1.969
582	3.2806327	8.168431	13.595	10.869	1.692	10.472	16.311	4.932	1.357
583	2.8501854	14.153452	32.515	13.417	1.096	16.522	30.563	5.565	2.169
584	10.782143	3.948068	16.415	15.915	1.428	6.036	56.269	9.739	1.415
585	0.29597536	8.311526	18.199	14.717	1.468	6.482	14.63	5.903	2.269
586	3.997961	5.8787475	11.325	11.786	1.075	5.459	16.216	4.246	1.923
587	-1.1060207	8.597726	19.367	12.553	1.5	5.582	10.705	4.479	2.137
588	1.1148165	14.098356	32.468	15.73	1.485	13.021	16.217	4.664	1.873
589	-1.5891706	3.099253	15.268	21.378	1.011	5.731	10.513	4.422	1.743
590	2.4435835	11.399296	22.634	16.95	1.362	16.383	18.082	3.411	1.505
591	-0.17447862	5.2178125	14.317	11.804	1.382	6.393	11.074	5.364	1.913
592	1.5522971	-2.4535458	8.534	14.907	0.361	4.147	4.477	1.466	0.788
593	3.0944517	8.361011	15.057	16.004	1.285	11.326	16.386	3.953	1.984
594	0.46471632	14.139621	33.329	14.767	1.698	7.12	14.64	4.598	2.674
595	2.327496	-0.3475655	6.963	15.431	0.882	4.132	7.946	3.974	1.373
596	3.1389468	1.3289233	8.102	14.553	1.103	6.414	10.494	4.969	1.952
597	1.2446498	13.93688	31.366	18.671	1.78	13.489	16.698	4.043	2.52
598	2.980066	10.957297	18.733	11.696	1.588	13.719	20.419	6.746	2.518
599	2.1458502	13.521059	30.6	13.743	1.496	20.043	19.027	4.617	1.546
600	2.5807061	5.7924905	12.103	20.048	1.576	10.697	13.154	2.857	2.509
601	2.5752048	6.589233	13.625	16.58	1.677	11.128	13.946	3.736	1.893
602	2.7654142	11.412887	21.872	14.391	1.747	14.839	21.534	4.262	2.157
603	1.9333729	12.432186	27.418	18.659	1.622	15.437	14.063	4.581	2.383
604	0.029675527	10.485337	21.399	15.407	1.681	7.264	15.337	3.689	2.056
605	3.1032734	0.14528957	7.772	14.437	0.958	5.478	8.676	4.506	1.642
606	2.154144	8.715498	17.031	17.75	1.616	10.628	15.772	4.626	1.812
607	1.9568748	10.78607	20.951	20.278	1.67	15.528	12.93	3.842	1.64
608	1.2132833	15.094953	38.748	15.253	1.965	7.972	16.647	5.578	2.037
609	0.8079453	14.380206	33.571	11.529	1.711	11.474	14.449	3.571	2.135
610	-0.151083	6.811728	16.696	13.595	1.392	9.059	12.826	3.315	1.656
611	2.0730493	8.300658	15.907	19.088	1.82	9.605	16.244	4.5	1.859
612	0.21780157	6.409244	14.592	11.317	1.862	8.912	12.504	5.586	2.191
613	2.9048877	13.482846	32.82	13.386	1.155	29.071	19.098	2.964	1.348
614	2.4554136	10.808752	20.436	15.136	1.661	14.195	17.347	2.984	2.067
615	2.6703558	13.318369	31.165	14.263	1.134	26.572	13.341	2.561	2.184
616	1.021768	13.8348055	31.484	18.139	1.679	12.084	15.641	4.36	2.831
617	1.2959092	12.795289	27.438	12.447	1.558	16.023	14.08	3.084	1.929
618	3.698334	2.649885	9.663	11.582	1.57	9.39	10.352	3.255	1.701
619	1.1828051	9.525794	19.024	16.967	1.487	10.645	15.231	4.242	2.335
620	1.8868976	13.401762	28.892	14.212	1.507	13.353	20.852	4.934	1.779
621	-0.3905146	9.719001	20.429	12.889	1.433	7.472	13.568	4.492	2.253
622	-0.31846115	11.046486	23.273	13.456	1.806	7.967	14.215	5.379	2.272
623	0.489603	13.337106	29.002	14.73	1.638	7.449	16.662	4.762	2.875
624	0.34257838	8.91792	18.711	11.401	0.978	10.262	10.709	4.004	1.856
625	1.8601185	5.578398	14.951	14.494	1.002	10.141	11.719	4.514	1.668
626	3.5304222	10.899595	18.193	14.541	1.729	19.285	20.002	4.441	2.202
627	2.6585317	5.818419	10.966	20.565	1.694	12.938	12.491	3.85	1.728
628	3.7653887	1.2151676	7.953	13.272	1.231	6.873	9.577	3.271	1.53
629	0.08270571	12.430975	26.959	12.781	1.873	11.693	9.472	3.373	1.994
630	1.2991503	11.162175	21.6	16.761	1.622	9.66	17.113	4.154	2.118
631	4.4748	2.798759	5.374	11.363	1.115	7.91	14.958	5.424	1.661
632	2.679156	13.95376	32.856	17.805	1.681	10.07	25.93	4.137	3.129
633	1.2770652	0.7247053	8.261	16.817	1.136	5.078	10.023	5.934	1.662
634	8.751737	4.6010675	17.296	14.931	1.189	10.657	32.326	5.851	2.172
635	2.396767	12.224345	24.153	13.463	1.786	15.332	20.051	5.81	2.778
636	3.666293	5.1276608	9.311	16.306	1.326	10.986	13.804	4.041	1.665
637	3.3007734	4.2719555	12.772	11.665	0.805	6.144	12.508	4.745	1.3
638	-0.4213964	10.2448225	21.206	14.218	1.783	8.12	13.066	2.918	2.122
639	1.9684083	9.44177	18.892	15.198	1.653	12.576	14.765	3.809	1.982
640	-0.22783269	8.6269455	18.475	15.618	1.459	7.346	12.947	3.489	1.888
641	1.9360056	14.370155	33.995	11.573	1.366	14.53	22.179	6.063	1.237
642	3.2035038	3.8998935	11.529	12.72	1.198	7.735	11.187	4.989	1.927
643	3.5300333	8.004491	12.481	12.511	1.79	12.351	17.051	5.273	2.395
644	-0.30279404	5.499103	14.62	12.146	1.371	7.667	10.494	3.468	1.859
645	1.8527031	14.475702	35.64	12.214	1.559	15.597	20.247	4.578	2.666
646	2.2609706	9.147844	17.111	13.987	1.371	12.563	15.686	5.284	1.875
647	1.185671	13.176911	28.399	14.794	1.536	11.758	17.027	6.785	2.064
648	0.45702785	13.101113	28.191	15.383	1.407	9.082	15.08	5.367	2.374
649	2.6842873	10.875912	20.109	12.306	1.994	13.306	18.28	4.443	1.726
650	0.00087179785	6.541797	15.387	14.047	1.39	9.495	11.596	3.599	1.6
651	2.751213	5.3982	12.049	16.546	1.565	8.185	13.639	4.798	2.233
652	1.811917	11.692112	24.394	15.711	1.267	14.563	13.508	4.319	2.27
